x,y,velo
32.853489,13.995853,1.79857
32.852146,14.055725,1.49717
32.853313,14.146622,2.272584
32.848881,14.16586,0.493551
32.859913,14.263314,2.451926
32.832737,14.299728,1.135892
32.834534,14.37834,1.965799
32.826786,14.419437,1.045553
32.819622,14.471022,1.301974
32.824577,14.519969,1.229937
32.822796,14.556252,0.908177
32.816563,14.56303,0.230205
32.814007,14.574055,0.282919
32.813473,14.57267,0.037125
32.821991,14.56913,0.230655
32.818165,14.561632,0.210441
32.826363,14.61736,1.40818
32.823772,14.611363,0.163302
32.811356,14.611388,0.310366
32.790703,14.621613,0.576125
32.793972,14.655889,0.860781
32.758904,14.660714,0.884983
32.753532,14.7005,1.003665
32.753704,14.751851,1.283798
32.745796,14.772791,0.559589
32.755329,14.848281,1.902238
32.751759,14.905592,1.435553
32.74794,14.930654,0.633777
32.758327,14.953941,0.637496
32.770458,14.999581,1.180629
32.820797,15.056194,1.893868
32.838863,15.029004,0.816116
32.882332,15.042754,1.13985
32.943569,15.061252,1.599236
32.98864,15.078481,1.206273
33.049282,15.138427,2.131747
33.075329,15.138674,0.6512
33.091572,15.145265,0.438261
33.120258,15.15011,0.727322
33.147404,15.165438,0.779299
33.142246,15.13567,0.755274
33.182644,15.169191,1.31236
33.202248,15.198189,0.875049
33.218536,15.182771,0.560751
33.233238,15.153452,0.819947
33.298706,15.179188,1.758634
33.335567,15.14184,1.31184
33.556648,15.072342,5.793668
33.744572,14.965515,5.404116
33.909485,14.921464,4.267365
34.08823,14.85332,4.782379
34.21447,14.818728,3.272352
34.311089,14.774917,2.652193
34.484467,14.759405,4.351737
34.560886,14.755681,1.912791
34.648567,14.720137,2.365267
34.801376,14.708907,3.830575
34.98671,14.686575,4.666766
35.165241,14.673393,4.47546
35.316444,14.666198,3.784353
35.446354,14.66755,3.247974
35.558807,14.617106,3.081158
35.69973,14.617261,3.523078
35.870762,14.57146,4.426453
35.996525,14.549223,3.192857
36.106041,14.522016,2.82113
36.3647,14.464887,6.622314
36.605419,14.413069,6.155856
36.778629,14.390224,4.367743
36.996552,14.362452,5.492149
37.197166,14.312037,5.17128
37.342598,14.3003,3.647674
37.506123,14.273434,4.142847
37.659657,14.241919,3.918426
37.781452,14.229782,3.059942
37.935482,14.208479,3.88737
38.012455,14.215709,1.932858
38.125698,14.19881,2.862436
38.251842,14.20637,3.159272
38.394707,14.208737,3.572054
38.544796,14.21468,3.755208
38.692467,14.220185,3.69434
38.812908,14.221819,3.011292
38.953564,14.223419,3.516565
39.102661,14.217458,3.73046
39.172039,14.219456,1.735187
39.300838,14.218751,3.22004
39.359875,14.177323,1.802993
39.463291,14.161201,2.616706
39.544823,14.15488,2.044364
39.688656,14.140733,3.613157
39.864437,14.096008,4.534543
40.065769,14.063754,5.09749
40.245377,14.043696,4.518103
40.380714,14.041604,3.383828
40.593182,14.028721,5.321517
40.677269,14.044855,2.140497
40.840878,14.025228,4.119534
40.936592,14.018558,2.398645
41.010807,14.008748,1.871511
41.180943,13.955009,4.460536
41.501568,13.876685,8.251297
41.733288,13.802726,6.080916
42.017967,13.68927,7.661407
42.216393,13.586364,5.588082
42.33136,13.55478,2.980636
42.566135,13.474687,6.201521
42.806252,13.349357,6.77148
43.059544,13.167497,7.79538
43.29517,12.972986,7.638476
43.577244,12.895237,7.314859
43.85714,12.783659,7.532863
44.041111,12.617785,6.192748
44.35144,12.283727,11.398972
44.633266,12.08202,8.664252
44.945099,11.792585,10.636395
45.15131,11.588163,7.259124
45.415009,11.281285,10.11533
45.600548,11.10137,6.461115
45.759239,10.889823,6.6113
45.931889,10.727596,5.922697
46.130535,10.495109,7.64488
46.304447,10.303194,6.474803
46.456734,10.116058,6.031746
46.510208,9.898085,5.610937
46.611103,9.551495,9.024436
46.798084,9.275448,8.335315
47.004112,8.95792,9.462775
47.166157,8.65799,8.522654
47.293194,8.377316,7.702141
47.429863,8.057886,8.68593
47.552685,7.716238,9.076359
47.647675,7.472621,6.537014
47.731541,7.215467,6.762146
47.832233,6.936998,7.402844
47.90274,6.752812,4.930522
47.977547,6.572406,4.882522
48.05022,6.375765,5.240996
48.130726,6.125127,6.581255
48.224655,5.916378,5.722709
48.309994,5.717797,5.40351
48.390785,5.522216,5.290261
48.447918,5.316405,5.339863
48.461735,5.243805,1.84757
48.490433,5.024296,5.534416
48.536259,4.838552,4.782837
48.553856,4.659071,4.50854
48.593506,4.536744,3.214831
48.646824,4.345876,4.954378
48.682236,4.207478,3.571411
48.708393,4.123727,2.193498
48.725807,3.945988,4.464762
48.729557,3.810152,3.397196
48.681244,3.628153,4.707574
48.527576,3.563396,4.168829
48.261227,3.381988,8.056537
48.083961,3.206539,6.235183
47.879768,3.017886,6.950079
47.768688,2.960789,3.122328
47.633686,2.873662,4.016969
47.466122,2.748637,5.226622
47.363052,2.685445,3.022464
47.228237,2.602907,3.951891
47.080818,2.522533,4.197672
46.921692,2.437052,4.515797
46.743561,2.336248,5.116918
46.613319,2.23927,4.059506
46.423557,2.136779,5.391812
46.3092,2.072966,3.273892
46.164631,1.968806,4.4546
46.066978,1.923802,2.688045
45.953964,1.870288,3.126167
45.878845,1.839003,2.034343
45.786163,1.8079,2.444006
45.75251,1.802045,0.853966
45.647476,1.731614,3.161534
45.632526,1.746014,0.518981
45.567879,1.713348,1.810808
45.447514,1.660342,3.287938
45.44141,1.724588,1.613384
45.202751,1.894729,7.327451
45.010841,2.071736,6.526914
44.793251,2.122214,5.58418
44.510963,2.173854,7.174264
44.306774,2.207633,5.174178
inf,inf,inf
44.052242,2.154372,3.250522
45.14146,2.579726,29.233122
45.013988,2.563916,3.211259
44.769032,2.592601,6.165733
44.792847,2.582064,0.651
44.669434,2.505214,3.63459
43.078442,2.431896,39.816994
42.111374,2.17236,25.032188
42.000214,2.243704,3.302158
41.830994,2.354182,5.052269
41.64053,2.337001,4.781004
41.471268,2.438394,4.932622
41.311985,2.564834,5.084185
41.160397,2.640394,4.234376
41.003342,2.717108,4.369745
40.914772,2.743747,2.312292
40.79369,2.784736,3.195794
40.65237,2.805151,3.569662
40.566959,2.805222,2.135224
40.483356,2.80073,2.093081
40.383232,2.835433,2.649219
40.311695,2.824843,1.807867
40.26424,2.861174,1.494151
40.166985,2.87228,2.447216
40.081902,2.841395,2.262894
40.039421,2.870855,1.29239
40.004673,2.89043,0.997033
39.968288,2.865205,1.106855
39.882999,2.852514,2.155679
39.701244,2.973652,5.460603
39.576321,3.014795,3.288185
41.347103,3.00398,44.270447
41.309978,3.022959,1.042398
41.269028,3.053909,1.283245
41.19836,3.071029,1.817795
38.948551,3.355444,56.692871
38.785618,3.438053,4.566961
38.722443,3.483353,1.943473
40.743397,3.111564,51.371632
40.608093,3.115705,3.384155
40.520145,3.183729,2.779603
40.420738,3.33103,4.442632
37.911957,3.729095,63.504189
37.727978,3.859071,5.631424
37.502647,4.059137,7.533296
37.293755,4.185698,6.106018
37.200073,4.221909,2.510974
36.984241,4.273673,5.548818
36.772297,4.4055,6.239919
36.565022,4.574777,6.690368
36.361519,4.715246,6.181838
36.245808,4.766032,3.159181
36.080875,4.860242,4.74854
35.994312,4.932465,2.818412
35.878109,5.006265,3.441419
35.653439,5.241602,8.134068
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
36.023888,6.859201,8.297379
35.85326,6.989628,5.369208
35.697475,7.104066,4.832449
35.494804,7.205878,5.670157
35.345974,7.274581,4.098121
35.099987,7.339192,6.358277
34.972225,7.394907,3.484458
34.753143,7.465135,5.75165
34.587772,7.50506,4.252987
34.360012,7.540168,5.761258
34.099586,7.568176,6.548243
33.897228,7.570067,5.059167
33.726276,7.565034,4.27563
33.504662,7.60759,5.641634
33.331013,7.629139,4.374463
33.151474,7.735276,5.214129
32.973244,7.7968,4.713731
32.825809,7.85139,3.930435
32.700047,7.905505,3.422792
32.461849,7.986232,6.287573
32.359127,8.0506,3.030652
32.237556,8.202612,4.866107
34.244503,6.638038,63.61858
32.244152,8.390868,66.491577
32.116585,8.569766,5.493094
31.960266,8.713464,5.308269
33.868095,6.955361,64.859161
31.679779,8.9889,74.682686
31.515629,9.184533,6.384425
31.329432,9.407321,7.25878
31.13471,9.61322,7.084796
30.927021,9.810014,7.152917
31.708771,8.578692,36.463028
34.367481,7.187482,75.017517
34.231804,7.242386,3.659146
29.915237,10.52101,135.513138
29.852047,10.633121,3.217324
29.755388,10.792101,4.65147
29.699936,10.935539,3.844591
29.576912,11.134475,5.847554
29.364298,11.362491,7.794064
29.123398,11.56018,7.790765
28.962835,11.742562,6.074737
28.813467,11.926836,5.930207
28.689838,12.063352,4.604374
28.538267,12.224498,5.530724
28.445831,12.351794,3.93293
28.383379,12.468015,3.298429
28.319414,12.716979,6.426247
28.122923,13.017492,8.976245
27.925482,13.247904,7.585845
27.734848,13.472223,7.359548
27.582075,13.740688,7.722257
27.490299,14.030303,7.595212
27.40435,14.234667,5.542545
27.291681,14.476068,6.660021
27.176504,14.796659,8.516318
27.144474,15.031464,5.924465
26.993172,15.38425,9.596565
26.894903,15.682359,7.847202
26.761747,15.993212,8.454297
26.680826,16.22016,6.023543
26.565676,16.521044,8.054175
26.51058,16.688681,4.411447
26.41287,16.92141,6.31022
26.265829,17.19578,7.782203
26.180441,17.401363,5.565261
26.115887,17.579981,4.74813
26.080378,17.690832,2.91
26.029327,17.849342,4.163197
25.938673,18.044823,5.386953
25.826693,18.077005,2.912807
25.758692,18.018181,2.247851
25.68399,17.978666,2.112667
25.602171,17.948362,2.18133
25.571238,17.960449,0.830267
25.445293,17.987949,3.2228
25.361301,18.088247,3.270527
25.271135,18.203308,3.654526
25.203329,18.315859,3.284949
25.160912,18.407063,2.514626
25.2012,18.501415,2.564871
25.308859,18.71456,5.969731
25.472261,19.029676,8.874107
25.549456,19.216427,5.051898
25.548727,19.418312,5.047129
25.502911,19.713812,7.47577
25.482016,20.075356,9.053707
25.447609,20.399998,8.161506
25.339703,20.720497,8.454432
25.238657,21.025549,8.033791
25.172632,21.312645,7.364748
25.103268,21.604971,7.51107
25.012503,21.962324,9.217462
24.973196,22.224445,6.626301
24.932743,22.431362,5.27085
24.903656,22.638906,5.239351
24.878996,22.847855,5.259955
24.87579,23.170086,8.056187
24.856808,23.461931,7.311556
24.769737,23.76211,7.813749
24.696709,24.173395,10.443007
24.632524,24.479504,7.819088
24.571733,24.76195,7.222874
24.511623,25.068764,7.816152
24.450956,25.371338,7.714926
24.374586,25.688644,8.159198
24.346436,25.869965,4.587289
24.303722,26.090109,5.606251
24.297602,26.280563,4.76382
24.281742,26.488436,5.211925
24.297047,26.690531,5.066831
24.312872,26.903349,5.335128
24.302845,27.204367,7.529623
24.259571,27.388638,4.732089
24.195986,27.578472,5.005017
24.130333,27.745626,4.489667
24.140875,27.805838,1.528179
24.158434,27.862261,1.477277
24.184185,27.896595,1.072956
24.208904,27.951429,1.503726
24.220697,27.976942,0.70264
24.193148,28.099674,3.144691
24.225945,28.136225,1.227699
24.23736,28.192553,1.43685
24.264179,28.291536,2.563776
24.295475,28.400032,2.823017
24.301619,28.500233,2.509702
24.3232,28.5742,1.926277
24.327116,28.568544,0.17195
24.300232,28.466883,2.628927
25.454306,27.497093,37.686031
25.585735,27.747923,7.079433
24.20595,28.182358,36.16407
24.138067,28.196156,1.731767
24.091265,28.197708,1.17069
24.091141,28.196133,0.039547
24.082195,28.188906,0.287484
23.992785,28.183363,2.239549
24.150894,28.220366,4.059526
24.22534,28.065634,4.292736
24.360319,27.802315,7.397487
24.53606,27.637051,6.031049
24.672806,27.486523,5.084152
24.744024,27.264425,5.830892
24.749384,27.109251,3.881686
24.712658,26.809555,7.548424
24.670475,26.603817,5.250446
24.657169,26.433186,4.278749
24.660637,26.281954,3.781765
24.634861,26.022587,6.516151
24.592752,25.833084,4.853092
24.548161,25.618774,5.472526
24.500889,25.50983,2.968919
24.440289,25.229639,7.16675
24.452234,25.08009,3.750659
24.472689,25.004318,1.962067
24.474621,24.862919,3.535334
24.449057,24.726925,3.459389
24.423285,24.653887,1.936288
24.410177,24.508596,3.647001
24.442492,24.377935,3.364959
24.482267,24.246269,3.438556
24.52199,24.135593,2.939725
24.549664,24.071789,1.73871
24.542068,23.89633,4.390584
24.548075,23.825039,1.788571
24.501289,23.75812,2.041282
24.501654,23.639942,2.954449
24.557926,23.504787,3.660051
24.578568,23.317593,4.708206
24.580484,23.204975,2.815848
24.594999,23.042486,4.078418
24.587196,22.909769,3.323664
24.597456,22.76713,3.575199
24.693048,22.631866,4.1408
24.830854,22.457676,5.552748
24.93038,22.232718,6.149791
24.97381,22.019194,5.447402
25.093735,21.783146,6.619096
25.208181,21.572639,5.990149
25.238811,21.478754,2.46889
25.342625,21.282003,5.561505
25.379213,21.184769,2.597276
25.518513,20.957758,6.658554
25.726294,20.650213,9.278872
25.827887,20.436745,5.910266
25.885275,20.167503,6.882229
26.041479,19.848213,8.886278
26.128904,19.637259,5.708847
26.229034,19.454098,5.218584
26.299965,19.267725,4.985348
26.373371,19.068151,5.31615
26.592031,18.754625,9.55611
26.693289,18.513203,6.544912
26.771877,18.114847,10.150872
26.979748,17.797327,9.487761
27.125433,17.499212,8.295202
27.19113,17.198591,7.692913
27.327847,16.818224,10.104802
27.453436,16.576262,6.81533
27.540384,16.314028,6.906831
27.648119,16.016142,7.919226
27.75882,15.764141,6.881082
27.887625,15.510885,7.103228
27.955492,15.3254,4.937772
28.032455,15.005752,8.2196
28.104115,14.807789,5.263339
28.184801,14.597779,5.6244
28.274052,14.413872,5.110517
28.338972,14.186705,5.906537
28.371117,14.01565,4.351223
28.393589,13.903119,2.868815
28.42964,13.795955,2.826653
28.49288,13.704061,2.788801
28.54578,13.603921,2.831325
28.594511,13.479022,3.351732
28.648731,13.382454,2.768713
28.695028,13.197288,4.771646
28.739487,13.115957,2.317224
28.784222,12.99873,3.136838
28.832975,12.878237,3.249574
28.884314,12.78407,2.681279
29.047092,12.633631,5.541259
29.232883,12.510995,5.565409
29.41852,12.235611,8.30276
29.563009,11.977035,7.405179
29.696041,11.751069,6.555434
29.842283,11.528284,6.662388
29.982935,11.339071,5.894083
30.134401,11.152306,6.01162
30.244747,10.982057,5.072057
30.450665,10.805354,6.783518
30.695438,10.626245,7.582623
30.925795,10.364729,8.712582
31.153641,10.099171,8.747703
31.325287,9.914985,6.29417
31.556257,9.685604,8.137962
31.742863,9.527789,6.109811
31.887554,9.378626,5.195243
32.142456,9.088136,9.66176
32.271561,9.028046,3.560126
32.462234,8.830395,6.865795
32.573265,8.744138,3.514989
32.695366,8.569019,5.337054
32.926731,8.436793,6.662118
32.902084,8.36658,1.860344
32.817123,8.42552,2.585125
32.723427,8.38222,2.580374
32.726803,8.415544,0.837335
32.702446,8.399942,0.723089
32.361916,7.984923,13.421143
32.314308,7.954116,1.417581
32.344757,7.987046,1.121212
32.302429,7.97904,1.076966
32.353413,8.034127,1.876505
32.312561,8.090199,1.734355
32.254742,8.431263,8.648273
31.889236,8.737168,11.915632
31.612558,8.914026,8.209353
31.387098,9.012739,6.15303
31.151268,9.195177,7.454021
31.014322,9.310399,4.47424
30.874535,9.481936,5.53207
30.728914,9.617305,4.970516
30.608084,9.712339,3.843149
30.463327,9.886358,5.658888
30.351196,10.075156,5.489664
30.200777,10.263743,6.030686
30.112925,10.378589,3.614885
29.973146,10.589129,6.317869
29.864662,10.780796,5.505963
29.742592,10.959611,5.412718
29.625956,11.117775,4.91298
29.521137,11.278119,4.789141
29.405643,11.441317,4.99824
29.305138,11.579995,4.281755
29.232626,11.69194,3.334441
29.164122,11.806054,3.327421
29.091375,11.903852,3.047165
28.956135,12.08898,5.731639
28.903978,12.229957,3.757874
28.842228,12.325945,2.853395
28.667589,12.48779,5.952539
28.503111,12.572357,4.623641
28.402472,12.647245,3.136141
28.261213,12.780453,4.853994
inf,inf,inf
inf,inf,inf
inf,inf,inf
27.906445,13.527745,5.170175
28.585096,12.481678,31.173147
28.233341,12.405114,8.999769
27.44416,13.507143,33.886536
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
59.477085,2.246598,18.060907
59.243782,2.16705,6.162297
inf,inf,inf
inf,inf,inf
59.004105,2.064245,2.173306
inf,inf,inf
inf,inf,inf
inf,inf,inf
58.758911,1.967422,1.647615
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
30.954784,11.420897,29.367287
31.235336,11.387836,7.062308
31.426788,11.295715,5.311558
31.701513,11.125116,8.084649
31.900888,11.014814,5.696301
32.12001,10.917048,5.998594
32.340885,10.870454,5.643424
32.579319,10.811903,6.137938
32.766216,10.746571,4.949689
32.929546,10.68438,4.369225
33.092266,10.601373,4.566705
33.306858,10.496655,5.969423
33.401436,10.467595,2.473591
33.540012,10.407568,3.775495
33.734005,10.369449,4.942562
33.894119,10.204214,5.7521
34.01445,10.079827,4.326605
34.166985,9.889103,6.105461
34.334984,9.700035,6.323135
34.470348,9.585989,4.425018
34.581131,9.490964,3.648877
34.703968,9.400887,3.808141
34.823978,9.288273,4.114336
34.939384,9.184122,3.886351
35.003189,9.094724,2.745799
35.083656,8.984124,3.419351
35.135727,8.907676,2.312412
35.129074,8.830688,1.931889
35.114334,8.728518,2.58067
35.118713,8.565806,4.069277
35.087318,8.439762,3.247387
35.083344,8.272454,4.183889
35.094818,8.170224,2.571803
35.093071,8.050611,2.990635
35.10326,7.953058,2.4521
35.077229,7.871418,2.142259
35.0383,7.783991,2.392537
34.975834,7.708207,2.455266
34.932861,7.654014,1.729083
34.864986,7.552327,3.056448
34.808975,7.433449,3.28532
34.786751,7.349958,2.159956
34.741238,7.27062,2.286638
34.684074,7.149567,3.346808
34.64035,7.096064,1.727382
34.602375,7.000477,2.571363
34.586811,6.95811,1.128392
34.550175,6.8873,1.993161
34.535072,6.840193,1.236706
34.503441,6.782871,1.636737
34.484268,6.737171,1.238986
34.446877,6.678937,1.730145
34.409935,6.616323,1.817476
34.394073,6.613147,0.404363
34.35387,6.555355,1.760063
34.308681,6.53291,1.261368
34.292282,6.503716,0.837128
34.2682,6.502696,0.602604
34.227764,6.478679,1.175743
34.220627,6.455765,0.600007
34.199669,6.438108,0.68508
34.182137,6.429989,0.483037
34.167179,6.417344,0.489679
34.162338,6.435027,0.458356
34.158524,6.464832,0.75121
34.176662,6.487283,0.721591
34.142418,6.455195,1.173228
34.169022,6.476981,0.859656
34.192936,6.461409,0.71338
34.207722,6.436566,0.722774
34.26609,6.422695,1.499834
34.347797,6.44181,2.09782
34.392735,6.449954,1.141718
34.42112,6.461273,0.763995
34.450352,6.490968,1.041714
34.461018,6.496867,0.304742
34.472454,6.496577,0.285981
34.488247,6.508546,0.495373
34.490791,6.509309,0.066464
34.493374,6.502803,0.174968
34.491783,6.481668,0.529886
34.450996,6.520538,1.408594
34.397808,6.485412,1.593491
34.389225,6.495535,0.331834
34.357136,6.521277,1.028444
34.299629,6.532581,1.465168
34.148968,6.691793,5.479912
34.044731,6.885634,5.502249
33.906544,7.015664,4.743657
33.727081,7.030605,4.502069
33.601185,7.065121,3.263559
33.498272,7.174684,3.757945
33.435165,7.373726,5.220149
33.395748,7.472879,2.667542
33.298786,7.59157,3.831547
33.14481,7.752465,5.567513
33.066277,7.886643,3.886803
33.028339,8.046676,4.11167
32.950687,8.243182,5.282329
32.925541,8.34114,2.528354
32.824623,8.556726,5.950935
32.682743,8.781755,6.650589
32.535847,9.036185,7.344757
32.418476,9.173882,4.523276
32.230827,9.380815,6.983593
32.122913,9.49917,4.004183
32.024967,9.603264,3.573282
31.892939,9.770525,5.327269
31.806576,9.869301,3.280167
31.714443,9.962388,3.274288
31.622023,10.075668,3.654963
31.366083,10.296205,8.446179
29.631428,11.014933,46.941463
29.598001,10.986165,1.102525
29.567654,10.958625,1.024516
29.542738,10.780715,4.491168
29.567099,10.765435,0.718907
29.557968,10.804181,0.995174
29.604979,10.744372,1.90181
29.613647,10.726177,0.503868
29.677734,10.618281,3.137341
29.707331,10.650613,1.095827
29.793446,10.430407,5.911141
29.794779,10.458128,0.693835
29.912531,10.973089,13.206298
29.82345,10.784258,5.219702
29.682907,10.698787,4.112288
29.603571,10.656606,2.246315
29.571297,10.650486,0.821234
29.549915,10.650751,0.534563
29.435087,10.6503,2.870765
31.384418,10.369022,49.238041
31.403765,10.344999,0.771096
31.398182,10.375617,0.778059
31.419828,10.358516,0.689686
29.264578,11.256063,58.36681
29.240883,11.322013,1.751951
29.122406,11.285824,3.097003
29.078421,11.313543,1.299789
29.014687,11.355972,1.914122
28.679514,11.488687,9.01228
28.583321,11.519588,2.525883
28.543661,11.506381,1.045035
28.512152,11.482145,0.993792
28.5098,11.479158,0.095049
28.475779,11.524551,1.4182
28.4895,11.512185,0.461809
28.478121,11.504762,0.339675
28.437462,11.337211,4.310351
28.552242,11.227393,3.971334
28.702055,11.241528,3.76193
28.764927,11.230185,1.597184
28.88607,11.15694,3.539132
29.026302,11.061684,4.238126
29.171753,10.942479,4.701415
29.336639,10.716063,7.002339
29.808783,10.62987,11.998641
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
31.901485,7.578374,1.85007
31.909578,7.565592,0.378206
32.768414,6.792121,28.894817
32.83551,6.744035,2.063682
inf,inf,inf
inf,inf,inf
32.288643,7.225354,6.070953
32.357666,7.16561,2.282249
32.406067,7.127456,1.540767
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
35.718124,5.476805,1.340794
35.841351,5.359378,4.25536
35.950893,5.279878,3.383799
36.114468,5.14581,5.287415
36.26202,5.119589,3.746623
36.548584,5.028096,7.520402
36.748505,4.921286,5.666589
36.915684,4.800892,5.150486
37.122826,4.675498,6.053468
37.309513,4.572159,5.3345
37.521324,4.489379,5.685302
37.671089,4.396912,4.400268
37.817768,4.295717,4.454945
37.955006,4.18169,4.46072
38.123661,4.06432,5.13689
38.276058,3.969583,4.486125
38.432533,3.871897,4.611566
38.577271,3.779641,4.290971
38.785126,3.661943,5.971679
38.916367,3.567445,4.043051
39.077557,3.484783,4.528711
39.179649,3.40889,3.180284
39.262543,3.343378,2.641385
39.342327,3.248248,3.10398
39.473469,3.155394,4.017159
39.526863,3.110328,1.746721
39.618309,3.054816,2.67443
39.7383,2.988883,3.422824
39.838428,2.942061,2.76338
39.983906,2.854718,4.242087
40.046696,2.821507,1.775775
40.137341,2.773019,2.569971
40.240669,2.717961,2.927061
40.320206,2.662777,2.420166
40.403538,2.633719,2.206278
40.516689,2.570818,3.23654
40.60305,2.532491,2.36207
inf,inf,inf
inf,inf,inf
inf,inf,inf
40.993637,2.346889,2.702751
inf,inf,inf
inf,inf,inf
42.993134,2.489942,16.705059
43.147289,2.451867,3.969777
43.328125,2.429508,4.555288
43.494907,2.451004,4.204011
43.721527,2.429431,5.691115
43.924133,2.440936,5.073304
44.13372,2.420567,5.264417
44.308567,2.391146,4.432588
44.382492,2.362098,1.98573
44.523384,2.322023,3.661939
44.700844,2.311691,4.444026
45.03455,2.280591,8.378836
43.395855,1.971605,41.689274
43.534039,1.876699,4.190859
43.489231,2.419722,13.621724
inf,inf,inf
inf,inf,inf
46.386753,2.003577,24.393797
46.554142,1.951825,4.380146
46.697918,1.917246,3.696831
45.634399,0.263787,49.148979
46.095234,0.060796,12.589023
45.587013,0.654182,19.531912
45.808601,0.596186,5.726239
45.884411,0.569717,2.007466
45.809616,0.717089,4.131645
45.528221,0.956444,9.235582
44.564934,2.271727,40.757626
45.743717,0.252021,58.463371
45.706242,0.221515,1.208067
45.478539,1.279231,27.048708
46.834148,2.485951,45.372421
46.810738,2.503269,0.727987
46.926216,2.518129,2.910736
46.909794,2.577434,1.538413
47.029285,2.571427,2.991009
47.222061,2.609033,4.91022
47.359604,2.467226,4.938888
47.274364,2.744092,7.242297
47.387341,2.735943,2.831763
47.274834,1.133309,40.164455
47.196316,1.138171,1.966722
47.095535,1.042066,3.481493
47.025772,0.958078,2.729571
46.966282,0.816165,3.846931
46.936031,0.636351,4.558536
46.904476,0.608036,1.059916
46.892097,0.585094,0.651688
46.895111,0.609761,0.621264
46.914207,0.603915,0.499234
46.908504,0.604689,0.143905
46.910248,0.600516,0.113074
46.905067,0.589167,0.311894
46.802948,0.661815,3.13313
46.632202,0.74389,4.736145
46.510509,0.850275,4.041006
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
44.147301,1.357744,2.627259
44.256542,1.363535,2.734848
