x,y,velo
46.414719,35.383759,5.769933
46.592712,35.294773,4.974904
46.817169,35.247097,5.736592
47.03928,35.21917,5.596489
47.210915,35.189713,4.353682
47.381607,35.181389,4.272364
47.505844,35.142162,3.257027
47.681305,35.075428,4.693081
47.801754,35.052162,3.066892
47.966217,34.985168,4.439569
48.079704,34.948406,2.982404
48.277355,34.98103,5.008095
48.464493,35.057201,5.051173
48.597328,35.166809,4.305394
48.701374,35.26083,3.505846
48.840141,35.320751,3.77888
48.916046,35.336964,1.940357
49.091312,35.421963,4.86978
49.218304,35.511372,3.882651
49.223557,35.644943,3.341844
49.336433,35.895679,6.874318
49.463303,36.102211,6.059629
49.613033,36.336353,6.948096
49.755596,36.544857,6.314633
49.879875,36.762215,6.259483
49.985653,36.96254,5.663377
50.060356,37.157837,5.227422
50.105316,37.270847,3.04063
50.176823,37.447906,4.773848
50.230778,37.650925,5.251619
50.180305,37.74432,2.654081
50.128094,37.931698,4.862911
50.105728,38.168983,5.958457
50.084507,38.41222,6.103952
50.036327,38.667679,6.49913
49.998585,38.960938,7.39192
49.942036,39.186905,5.823358
49.88644,39.408958,5.722711
49.854866,39.592377,4.652882
49.787079,39.821404,5.97117
49.755238,39.899448,2.107338
49.760681,40.102184,5.070189
49.786266,40.270966,4.267777
49.826492,40.376427,2.821783
49.811295,40.584045,5.204381
49.796944,40.916019,8.307015
49.758781,41.206902,7.334386
49.74892,41.409897,5.08088
49.71806,41.702061,7.344773
49.709438,41.926544,5.616223
49.703228,42.123493,4.926176
49.655201,42.320583,5.071423
49.638916,42.45768,3.451471
49.597519,42.649719,4.91125
49.585518,42.748051,2.476571
49.501122,42.949516,5.460753
49.454079,43.042885,2.613692
49.396069,43.156979,3.199881
49.352501,43.242207,2.392928
49.328663,43.3657,3.144356
49.280411,43.459442,2.635758
49.206806,43.651443,5.140657
49.188313,43.778278,3.204422
49.141312,43.95121,4.480148
49.096443,44.07127,3.20428
48.992878,44.176838,3.697098
48.847912,44.278168,4.421772
48.787041,44.305019,1.663225
48.658829,44.513832,6.125782
48.525562,44.719692,6.130837
48.413918,44.924049,5.82155
48.317253,45.101395,5.049534
48.236675,45.227936,3.750436
48.165745,45.432667,5.416752
48.148376,45.596413,4.116657
48.121029,45.695461,2.568822
48.042725,45.795311,3.172261
47.964931,45.83326,2.163874
47.973896,45.832481,0.22495
47.96217,45.88501,1.345515
47.940987,45.942619,1.534601
47.93523,46.005699,1.583468
47.835571,46.135422,4.089664
47.835629,46.139011,0.089763
47.763477,46.165157,1.918531
47.688549,46.218578,2.300601
47.581738,46.350597,4.245432
47.518311,46.394928,1.934537
47.442547,46.457298,2.453359
47.361389,46.511322,2.437384
47.289452,46.555866,2.11521
47.275093,46.562626,0.396826
47.236675,46.569824,0.977115
47.141243,46.64204,2.991988
47.049374,46.69289,2.625067
46.968346,46.745258,2.411894
46.912075,46.804935,2.050613
46.915943,46.848911,1.103603
46.887192,46.894917,1.356253
46.85078,46.929798,1.260598
46.759949,46.996292,2.814265
46.757309,47.07354,1.932228
46.734985,47.273525,5.030751
46.668968,47.460171,4.949424
46.590233,47.586025,3.711357
46.518547,47.696491,3.292145
46.46307,47.772808,2.358731
46.389935,47.936974,4.493001
46.333622,48.053448,3.23435
46.306427,48.217419,4.155226
46.322609,48.345554,3.228858
46.335247,48.5172,4.302726
46.322968,48.641926,3.133258
46.354839,48.734779,2.454263
46.401161,48.853733,3.191393
46.456924,49.02586,4.523355
46.475437,49.220306,4.883123
46.532623,49.334332,3.189019
46.664982,49.442871,4.279234
46.742798,49.524628,2.821789
46.807232,49.653515,3.602408
46.844101,49.758934,2.792023
46.917114,49.8647,3.212974
46.959415,49.953514,2.459356
47.032066,50.072727,3.490166
47.071472,50.13052,1.748688
47.124828,50.19059,2.008597
47.235397,50.218525,2.851104
47.358761,50.2257,3.089304
47.460819,50.236969,2.567004
47.608376,50.330647,4.369542
47.695889,50.379971,2.511391
47.79591,50.433125,2.831674
47.931934,50.536873,4.27688
48.010391,50.576164,2.193639
48.145397,50.617676,3.53104
48.222683,50.629116,1.953241
48.327766,50.670334,2.821957
48.482353,50.739193,4.230758
48.682983,50.841148,5.626215
48.774277,50.858971,2.325409
48.924824,50.952084,4.425342
49.031246,50.988289,2.810385
49.169434,51.060543,3.898395
49.267014,51.099987,2.631222
49.390808,51.157749,3.415257
49.465439,51.15205,1.871227
49.600857,50.992641,5.229036
49.745476,50.828007,5.478317
49.941261,50.734184,5.427595
50.165897,50.699211,5.68363
50.383232,50.647839,5.583087
50.572716,50.610172,4.829751
50.720734,50.569016,3.840828
50.895252,50.514561,4.57042
51.070015,50.473301,4.489215
51.14201,50.370449,3.138683
51.360001,50.154377,7.673274
51.577301,49.976822,7.015427
51.796165,49.817776,6.763731
52.007851,49.739204,5.64493
52.233284,49.688408,5.77713
52.41016,49.535278,5.848765
52.47403,49.380398,4.188375
52.694511,49.168385,7.647035
53.0112,49.134212,7.963089
53.27911,48.991062,7.593977
53.417862,48.703396,7.984508
53.600254,48.474533,7.316336
53.885159,48.288464,8.506966
54.185982,48.173683,8.049471
54.370342,48.076572,5.209309
54.57782,47.887451,7.018433
54.774055,47.76276,5.812543
54.963772,47.652561,5.484983
55.127396,47.545639,4.886503
55.264465,47.452225,4.146901
55.429821,47.385426,4.458428
55.554676,47.370659,3.143217
55.76672,47.343361,5.344767
55.967152,47.314846,5.06129
56.114422,47.273743,3.822497
56.285904,47.256969,4.307514
56.443668,47.265244,3.94951
56.60112,47.261719,3.937293
56.858536,47.068871,8.041001
57.21191,46.95023,9.319029
57.628216,46.94072,10.410325
57.919296,46.867397,7.504299
58.202591,46.794693,7.311877
58.429688,46.727215,5.922783
58.646881,46.682838,5.541972
58.916916,46.739761,6.899278
59.110817,46.756847,4.866304
59.331497,46.692528,5.746519
59.581947,46.564362,7.033501
59.848221,46.483604,6.956316
60.170555,46.570057,8.343162
60.506878,46.704556,9.055425
60.66708,46.858418,5.553103
60.851982,46.988007,5.644795
60.934986,47.077374,3.049229
61.077549,47.197227,4.656262
61.160313,47.248955,2.439927
61.253597,47.338062,3.225125
61.36607,47.458393,4.117705
61.425434,47.512432,2.006966
61.512955,47.572418,2.652569
61.592819,47.660213,2.967187
61.681728,47.706726,2.508483
61.714027,47.719257,0.866183
61.832703,47.732651,2.985694
61.983818,47.608551,4.888478
62.044296,47.373745,6.061731
62.163799,47.185394,5.576599
62.382629,47.045532,6.492679
62.657734,46.923122,7.52773
62.87059,46.828506,5.823451
63.088791,46.732468,5.960032
63.184319,46.683556,2.683008
63.340443,46.632942,4.103118
63.491188,46.548145,4.323977
63.579456,46.493549,2.594698
63.687744,46.415771,3.333103
63.813126,46.313007,4.052844
63.91906,46.226448,3.420028
64.090103,46.123779,4.987326
64.347511,45.943542,7.855904
64.488808,45.851749,4.212398
64.641266,45.753395,4.535808
64.833473,45.627769,5.740483
64.850418,45.543011,2.160862
64.828926,45.355259,4.724433
65.018356,44.9916,10.250946
65.337448,44.729939,10.316428
65.56002,44.494923,8.092092
65.651199,44.197094,7.786778
65.782593,43.885826,8.446566
65.994606,43.54911,9.947627
66.120758,43.351353,5.864176
66.234787,43.182953,5.08436
66.304558,42.913811,6.950984
66.159119,42.634747,7.867213
66.019554,42.401489,6.795516
66.036263,41.927422,11.859013
66.050903,41.550102,9.440128
65.936699,41.057598,12.639321
65.831886,40.731796,8.556095
65.748207,40.359768,9.533166
65.678825,40.073513,7.363504
65.610413,39.765308,7.892717
65.5466,39.5453,5.72683
65.483894,39.282944,6.743677
65.433525,39.039062,6.225661
65.387672,38.841877,5.061167
65.333679,38.598873,6.223307
65.303139,38.458649,3.587705
65.273422,38.355244,2.689805
65.230751,38.245724,2.938475
65.222153,38.208294,0.960119
65.208061,38.148949,1.524886
65.185562,38.13295,0.690182
65.196152,38.047897,2.142735
65.230904,37.899235,3.816772
65.230988,37.772408,3.170732
65.235291,37.681107,2.285012
65.212097,37.556538,3.167726
65.206497,37.43124,3.135566
65.200897,37.34338,2.200995
65.177856,37.25288,2.334651
65.171623,37.130665,3.059342
65.124367,37.043079,2.487959
65.096947,36.993912,1.407413
65.090851,36.891453,2.566072
65.039932,36.780449,3.053123
65.030807,36.638485,3.556442
64.99704,36.47263,4.231375
64.995926,36.344097,3.213432
64.968315,36.208157,3.467972
64.948715,36.090141,2.99079
64.948792,35.990204,2.498413
64.861595,35.84507,4.232838
64.63118,35.92939,6.134028
64.304123,35.996944,8.349118
64.017456,36.101246,7.626223
63.734642,36.094677,7.072282
63.518478,36.080128,5.416321
63.306183,36.029831,5.45434
63.132008,36.022327,4.358353
62.91864,36.050179,5.379444
62.739063,36.119465,4.812012
62.504597,36.147167,5.902418
62.290462,36.164383,5.370612
62.056122,36.149975,5.869594
61.871532,36.170116,4.642159
61.646114,36.210964,5.727218
61.474663,36.287262,4.691539
61.259041,36.389278,5.963438
61.169891,36.425194,2.40284
61.082863,36.570934,4.243633
61.072979,36.745838,4.379585
60.976482,36.95705,5.805329
60.714733,37.181587,8.621504
60.47052,37.391102,8.044264
60.2785,37.585442,6.830071
60.074921,37.805515,7.494811
59.993855,37.998611,5.235613
59.830288,38.225719,6.996985
59.57909,38.423267,7.989276
59.427608,38.54958,4.930839
59.365093,38.894821,8.771391
59.279186,39.104233,5.65872
59.063229,39.336899,7.936131
58.854588,39.629292,8.979997
58.640224,39.967434,10.009115
58.476082,40.248634,8.140052
58.35582,40.459766,6.074526
58.214672,40.664463,6.216084
58.037598,40.940895,8.207088
57.947441,41.072899,3.996241
57.783127,41.334198,7.716734
57.810608,41.494736,4.071904
57.885773,41.777905,7.324321
57.838875,42.023563,6.252401
57.754913,42.333435,8.026093
57.642277,42.793266,11.83568
57.654247,43.017712,5.619046
57.673382,43.318581,7.536979
57.656033,43.649921,8.294809
57.649689,43.949497,7.491077
57.604111,44.172356,5.686852
57.558208,44.361946,4.876652
57.490898,44.577663,5.649406
57.450008,44.780209,5.165762
57.446373,45.002075,5.547444
57.45425,45.215714,5.344514
57.397892,45.515465,7.625134
57.251324,45.809872,8.221825
57.128887,46.165474,9.402269
56.974705,46.43877,7.844649
56.853653,46.654091,6.175451
56.753036,46.870098,5.95729
56.602367,47.08754,6.613524
56.486546,47.180847,3.718292
56.350914,47.357426,5.566432
56.233501,47.499531,4.60835
56.131348,47.587994,3.378327
56.010574,47.702236,4.156102
55.884796,47.79792,3.950986
55.595001,47.92078,7.869087
55.348358,48.018566,6.632936
55.098122,48.108379,6.646731
54.885193,48.212513,5.925637
54.70789,48.293293,4.87097
54.559113,48.316212,3.763316
54.335278,48.411835,6.085146
54.224976,48.451488,2.930247
54.046196,48.518902,4.77672
53.941578,48.568287,2.89222
53.753418,48.612049,4.829556
53.437374,48.550125,8.051341
53.167835,48.501652,6.846559
52.878986,48.525314,7.245418
52.624786,48.538551,6.363617
52.442287,48.607517,4.877392
52.156403,48.631721,7.172693
52.01363,48.66169,3.64707
51.843002,48.656673,4.267576
51.650867,48.658474,4.80352
51.506271,48.657909,3.614925
51.393055,48.659473,2.830677
51.340649,48.658218,1.310609
51.272694,48.658211,1.69882
51.211628,48.662144,1.529797
51.095005,48.716999,3.222004
50.896225,48.734726,4.989221
50.757351,48.727295,3.47687
50.622128,48.755928,3.455551
50.525536,48.745163,2.429757
50.399319,48.698715,3.362294
50.208138,48.691437,4.783028
50.011925,48.687572,4.906233
49.853275,48.634583,4.181602
49.67823,48.549896,4.861413
49.503105,48.524529,4.423829
49.257145,48.518291,6.150937
49.01894,48.575237,6.122941
48.641026,48.578011,9.448152
48.308056,48.480911,8.670883
48.013378,48.467777,7.374269
47.727894,48.399818,7.336518
47.543446,48.387154,4.622128
47.273014,48.306408,7.055715
47.106564,48.282169,4.205086
46.891075,48.205093,5.721512
46.700829,48.204498,4.75616
46.480503,48.234138,5.557705
46.328522,48.24572,3.810557
46.116653,48.198879,5.424657
45.904255,48.188038,5.316895
45.653717,48.18721,6.263422
45.426334,48.223576,5.75687
45.231541,48.228046,4.871067
45.029408,48.225033,5.053897
44.876625,48.184765,3.950064
44.644634,48.189377,5.800908
44.538795,48.323555,4.272433
44.329983,48.533466,7.40203
44.110996,48.625504,5.938595
43.845573,48.681164,6.779866
43.555714,48.773266,7.603552
43.265671,48.872894,7.666895
43.005585,49.028156,7.572607
42.836582,49.152218,5.241274
42.707264,49.31636,5.224104
42.527927,49.446938,5.545885
42.361591,49.562485,5.063348
42.17321,49.647072,5.162483
42.026386,49.734386,4.270676
41.882706,49.827122,4.275137
41.679508,49.943733,5.857021
41.553593,49.957462,3.166586
41.376118,50.047905,4.979819
41.213333,50.173012,5.132576
41.13171,50.239006,2.624092
inf,inf,inf
40.94936,50.529346,4.285697
40.521069,50.796078,12.613993
40.352516,50.51017,8.297341
40.377785,50.4939,0.7513
40.314564,50.641853,4.022336
40.302692,50.636295,0.327724
40.379879,50.656471,1.994461
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
39.782959,51.079563,2.613055
39.600178,51.342312,8.001839
39.276928,51.093445,10.198793
39.255489,51.044113,1.34474
39.569115,50.876537,8.889701
39.514568,50.819164,1.979079
39.44862,50.769833,2.058965
39.395176,50.777966,1.35146
39.326714,50.750561,1.843559
38.555313,50.03064,26.378748
39.220066,50.712715,23.810711
39.213211,50.711582,0.173657
38.899006,50.35014,11.973102
38.77351,50.334919,3.160326
39.227524,49.354771,27.004829
39.756878,48.78611,19.422729
39.199905,50.673729,49.201866
38.970989,51.747097,27.437664
inf,inf,inf
inf,inf,inf
39.964832,51.590633,8.384019
40.075031,51.653255,3.168839
40.017776,51.625275,1.593233
40.033218,51.644054,0.607898
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
37.125961,46.253918,11.777293
37.092701,46.194771,1.696508
37.061607,46.122959,1.956329
37.02734,46.025616,2.579944
36.993343,45.937733,2.355761
36.976475,45.822964,2.900081
36.962116,45.768444,1.409403
36.922909,45.707325,1.815328
36.909393,45.624092,2.108126
36.921837,45.608356,0.501514
36.896755,45.551285,1.558564
36.885303,45.488976,1.583786
36.880695,45.444542,1.116831
36.874672,45.395748,1.229124
36.876663,45.343498,1.307136
36.844093,45.261826,2.198254
36.865757,45.230793,0.946138
36.819405,45.1903,1.538736
36.808346,45.168823,0.603924
36.754372,45.120232,1.815651
36.71072,45.060867,1.842148
36.658447,44.996872,2.065812
36.607883,44.930138,2.093115
36.551243,44.849754,2.458347
36.512989,44.776436,2.067509
36.487831,44.747849,0.951968
36.440838,44.678497,2.094344
36.375465,44.637768,1.925548
36.320328,44.56422,2.297953
36.272076,44.517426,1.680425
36.21508,44.46365,1.959019
36.178814,44.451195,0.958601
36.161625,44.403534,1.266661
36.103283,44.399742,1.461601
36.051437,44.365974,1.546821
36.000874,44.336246,1.466344
35.99342,44.303795,0.832472
35.969208,44.254955,1.362756
35.943073,44.175236,2.097435
35.944572,44.184978,0.24644
35.976135,44.256615,1.957079
36.022274,44.328861,2.142993
36.065979,44.43927,2.968673
36.114784,45.445641,25.188833
36.476925,44.298141,30.082136
36.727684,44.441917,7.226313
36.913918,44.404446,4.749116
37.135044,44.354385,5.668055
37.349072,44.386112,5.409156
37.548828,44.328514,5.197388
37.743595,44.310524,4.889892
37.868004,44.331573,3.154385
38.136776,44.313728,6.734183
38.360554,44.316654,5.594894
38.570396,44.421913,5.869052
38.840298,44.450493,6.785212
39.012188,44.482323,4.37032
39.206383,44.463223,4.878342
39.410156,44.448196,5.108114
39.607727,44.446304,4.939525
39.787552,44.425926,4.524377
39.991554,44.5205,5.621517
40.332077,44.770153,10.555807
40.74498,44.892342,10.765115
41.088413,44.949009,8.7019
41.410156,45.056599,8.481436
41.683704,45.302223,9.190941
42.072578,45.377487,9.90231
42.395718,45.305832,8.274643
42.76841,45.471992,10.201395
43.081226,45.7136,9.881425
43.369473,45.905155,8.652238
43.666767,45.9935,7.753629
44.031986,46.070389,9.330624
44.34626,46.160454,8.173144
44.595573,46.304241,7.195129
44.859783,46.418293,7.194395
45.112907,46.506409,6.700527
45.408062,46.577461,7.589665
45.604912,46.559582,4.941495
45.872711,46.683113,7.372983
46.019905,46.82077,5.038274
46.305546,46.985203,8.239756
46.659618,46.937458,8.931901
47.025162,46.998623,9.265603
47.287224,47.130569,7.335111
47.491657,47.314693,6.878186
47.622616,47.495243,5.576134
47.694252,47.659077,4.470231
47.819855,47.941463,7.726474
47.904732,48.126469,5.088638
48.063282,48.340477,6.658566
48.196575,48.452366,4.350749
48.338524,48.633507,5.753352
48.43235,48.763859,4.0152
48.553238,48.987888,6.364136
48.639332,49.156822,4.740167
48.7089,49.279961,3.535708
48.781891,49.463043,4.927465
48.825108,49.563313,2.729641
48.901375,49.697617,3.861221
48.951271,49.82193,3.348834
49.013412,49.96899,3.991241
49.062084,50.017193,1.712557
49.230961,50.100143,4.703662
49.49189,50.119247,6.540759
49.783817,50.143276,7.322826
50.002254,50.265751,6.260705
50.215572,50.420048,6.581811
50.433041,50.525566,6.042874
50.625107,50.506374,4.825581
50.884789,50.463463,6.580055
51.165291,50.538502,7.259209
51.568542,50.694714,10.811267
51.929142,50.711899,9.025173
52.306686,50.601677,9.832637
52.665207,50.573124,8.9914
53.008678,50.565033,8.589117
53.224434,50.598858,5.459863
53.512543,50.591583,7.205003
53.816059,50.508541,7.866724
54.077969,50.478577,6.590462
54.340084,50.483337,6.553963
54.608334,50.551613,6.920031
54.890133,50.509411,7.123553
55.189468,50.413589,7.85749
55.44302,50.404224,6.343138
55.77438,50.444511,8.344924
56.064342,50.417995,7.279339
56.347843,50.312077,7.566022
56.627014,50.267036,7.069544
56.877415,50.24345,6.287751
57.145546,50.235703,6.706069
57.361469,50.214573,5.423812
57.559105,50.187702,4.986382
57.762093,50.163734,5.109922
57.99485,50.150276,5.828707
58.167778,50.123901,4.373179
58.365124,50.101059,4.966555
58.52404,50.046356,4.201692
58.87167,49.959053,8.960593
59.074978,49.92308,5.161706
59.265865,49.877918,4.903925
59.411087,49.850426,3.695021
59.537766,49.814613,3.291048
59.656551,49.786804,3.049955
59.751057,49.764465,2.427773
59.826687,49.690495,2.644789
60.010239,49.619217,4.922625
60.161522,49.566792,4.002679
60.300446,49.494797,3.911808
60.40691,49.40947,3.410923
60.500679,49.386074,2.416151
60.587601,49.298092,3.091904
60.663403,49.124306,4.739944
60.793701,48.932316,5.800764
60.960705,48.775406,5.728851
61.05941,48.597534,5.085563
61.129101,48.488319,3.238894
61.299881,48.30468,6.26939
61.423237,48.194149,4.140839
61.570801,48.000179,6.092979
61.728817,47.790432,6.56529
61.828568,47.559338,6.292571
61.96867,47.373627,5.815743
62.127369,47.201019,5.861845
62.305565,47.002209,6.674615
62.381172,46.891026,3.361359
62.466534,46.679386,5.7051
62.530827,46.524254,4.198174
62.634193,46.395287,4.132019
62.74519,46.282799,3.950763
62.932987,46.085785,6.804543
63.012264,46.003529,2.855925
63.06982,45.883568,3.326443
63.254757,45.577328,8.943672
63.401703,45.367096,6.412434
63.564243,45.170784,6.371676
63.718033,44.976177,6.200993
63.863304,44.812984,5.462146
64.028015,44.652939,5.741527
64.114044,44.561806,3.133055
64.236565,44.407269,4.930381
64.348885,44.27895,4.263244
64.459808,44.174236,3.813659
64.655182,44.044754,5.85957
64.98893,43.899986,9.094833
65.273872,43.792179,7.616431
65.431412,43.663219,5.089763
65.669853,43.407845,8.734597
65.850754,43.278812,5.555013
66.092262,43.200581,6.346612
66.27774,43.136024,4.909866
66.499741,42.9436,7.344676
66.727798,42.774078,7.104036
66.916862,42.630108,5.940955
67.18277,42.533165,7.075712
67.401726,42.452438,5.834163
67.57711,42.358898,4.969314
67.716606,42.232967,4.698164
67.940681,42.132351,6.140811
68.201645,42.109074,6.549977
68.53434,41.990154,8.832632
68.839241,41.832489,8.581375
69.143364,41.680237,8.502537
69.365646,41.563179,6.280595
69.644684,41.450241,7.525614
69.855179,41.362114,5.704995
70.061607,41.266827,5.684037
70.292328,41.168636,6.26855
70.487434,41.085411,5.302947
70.654938,40.985249,4.879171
70.788567,40.892159,4.071369
70.975624,40.760742,5.715135
71.104485,40.624531,4.687678
71.211678,40.569866,3.008263
71.315224,40.518772,2.886575
71.42218,40.490162,2.767888
71.563118,40.385365,4.390862
71.659607,40.294575,3.312118
71.694893,40.207623,2.345968
71.829346,40.11639,4.062147
71.963539,40.086594,3.436524
72.062866,40.060402,2.56804
72.093231,40.061588,0.759693
72.151756,40.051559,1.484443
72.197174,40.022579,1.346848
72.247902,39.959599,2.02183
72.317146,39.856506,3.10471
72.360954,39.707165,3.890858
72.374741,39.507587,5.001309
72.460678,39.323105,5.087906
72.668533,39.131401,7.069096
72.767731,39.02354,3.66358
72.855354,38.936836,3.081651
72.920013,38.803333,3.70846
72.983749,38.607159,5.156658
73.071945,38.424614,5.068387
73.190094,38.224621,5.807189
73.236397,38.147633,2.245966
73.322212,37.934418,5.745895
73.367622,37.755688,4.6102
73.402611,37.615082,3.622359
73.422089,37.447262,4.223688
73.480461,37.287258,4.25791
73.513977,37.154922,3.412849
73.574059,36.922802,5.994271
73.646004,36.692982,6.020453
73.732414,36.433456,6.838256
73.8116,36.23354,5.375781
73.885033,36.079865,4.257901
73.960693,35.883018,5.272173
74.01239,35.703026,4.681778
74.05471,35.551868,3.92423
74.110207,35.411568,3.771924
74.150024,35.231972,4.598942
74.17173,35.138523,2.398475
74.194054,34.973984,4.151145
74.186531,34.811157,4.074918
74.241058,34.597588,5.510519
74.353127,34.364292,6.470399
74.457184,34.168629,5.540397
74.546974,33.966248,5.535056
74.591782,33.751251,5.490413
74.551697,33.521965,5.819136
74.488525,33.371426,4.081477
74.493065,33.169376,5.052433
74.468521,33.07497,2.43861
74.420654,32.934235,3.716284
74.31855,32.773911,4.751949
74.162674,32.659615,4.832268
74.038559,32.501247,5.030186
73.890038,32.372303,4.917194
73.755959,32.258274,4.400307
73.573952,32.1147,5.79543
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
72.942207,31.706141,3.761704
73.186623,31.836079,6.920091
73.843384,32.135975,18.049809
72.366798,33.351593,47.81496
72.234001,33.620544,7.498793
72.062874,33.895943,8.105827
71.796562,34.201572,10.134407
71.52562,34.501892,10.111931
71.325165,34.735786,7.701092
71.191711,34.94923,6.293205
71.022148,35.154762,6.661276
70.764832,35.322861,7.683887
70.637131,35.600037,7.629441
70.376801,35.967968,11.268013
70.069984,36.258259,10.559485
69.831245,36.635769,11.166582
69.588623,36.955296,10.030099
69.282784,37.275475,11.069362
69.151184,37.572277,8.116814
68.914963,37.910744,10.318667
68.601646,38.151913,9.884648
68.44735,38.473858,8.925219
68.192902,38.83255,10.994446
67.936974,39.089596,9.068162
67.730553,39.389927,9.110642
67.573746,39.617275,6.904625
67.339348,39.916912,9.510629
67.081459,40.128632,8.341583
66.936943,40.413002,7.974609
66.802628,40.773064,9.607428
66.445786,41.153267,13.035871
66.183266,41.552013,11.935123
65.914291,41.942364,11.851106
65.612526,42.170238,9.453585
65.412064,42.559826,10.953401
65.183342,42.888676,10.014288
64.76503,43.186806,12.841951
64.597038,43.509361,9.091957
64.238762,43.901222,13.273953
63.837269,44.212849,12.706087
63.549843,44.534462,10.783262
63.2841,44.842762,10.175645
63.020214,45.054253,8.454391
62.778008,45.260506,7.953152
62.536449,45.432518,7.413616
62.300121,45.640465,7.869747
62.152466,45.824955,5.907599
61.985493,45.952141,5.247386
61.745403,46.144543,7.69179
61.614658,46.245598,4.13116
61.510731,46.360409,3.871573
61.350403,46.549904,6.205535
61.23045,46.753654,5.910908
61.102684,46.925365,5.350731
61.008694,47.045555,3.814434
60.951996,47.149582,2.961913
60.859673,47.415421,7.035264
60.874802,47.591698,4.423133
60.787174,47.84676,6.742365
60.688622,48.15136,8.003706
60.610207,48.344666,5.215132
60.527863,48.620552,7.197765
60.458012,48.809231,5.029861
60.427925,49.038578,5.782793
60.375835,49.243443,5.284581
60.331905,49.334568,2.529073
60.308624,49.563354,5.74913
60.299679,49.631027,1.706599
60.29443,49.775848,3.62288
60.297501,49.936527,4.017684
60.284367,50.049988,2.855496
60.271191,50.191292,3.547868
60.281109,50.182907,0.32468
60.299767,50.308777,3.18106
60.29073,50.333141,0.649652
60.287182,50.415924,2.071483
60.248878,50.52813,2.96406
60.219353,50.536938,0.770247
60.206013,50.584381,1.232139
60.178036,50.630806,1.355111
60.128441,50.673363,1.63373
60.109753,50.687298,0.58282
60.081955,50.697083,0.736753
60.075943,50.705669,0.262033
60.065937,50.695927,0.349166
60.065937,50.695927,0
60.05621,50.720039,0.650009
59.939983,50.68647,3.024443
59.663162,50.625244,7.08771
59.383892,50.672638,7.081612
59.254513,50.681675,3.242368
59.13306,50.766605,3.705017
59.023411,50.821621,3.066969
58.839378,50.850109,4.655571
58.695816,50.843998,3.592383
58.37112,50.948738,8.529243
58.096718,51.050072,7.312876
57.912674,51.096962,4.748052
57.710468,51.168301,5.360598
57.448116,51.205883,6.625752
57.230141,51.175701,5.501394
57.070763,51.228878,4.200358
56.805367,51.277653,6.746035
56.378799,51.357174,10.847909
56.039608,51.280258,8.695073
55.740868,51.245461,7.518946
55.342587,51.3801,10.510602
55.034389,51.334572,7.788558
54.603638,51.329475,10.769549
54.19313,51.361923,10.294678
53.834354,51.359577,8.969596
53.485008,51.3577,8.733825
53.184898,51.359428,7.502833
52.883888,51.36459,7.526389
52.638523,51.407181,6.225811
52.400097,51.4114,5.961595
52.123035,51.417274,6.92808
51.813454,51.416988,7.739507
51.467026,51.461491,8.731934
51.142677,51.460293,8.108763
50.896717,51.478516,6.165889
50.636177,51.527897,6.629386
50.371574,51.562187,6.670395
50.152061,51.59758,5.558712
49.947224,51.682011,5.538888
49.774197,51.82795,5.658851
49.66349,51.934513,3.841565
49.589634,52.051731,3.463645
49.552864,52.06488,0.976317
49.529823,52.159267,2.428912
49.511761,52.209621,1.337397
49.469349,52.284,2.140535
49.404568,52.363884,2.571231
49.364529,52.431469,1.963875
49.328835,52.470684,1.325672
49.307629,52.472538,0.532207
49.283112,52.513821,1.200316
49.26572,52.511322,0.439206
49.23167,52.51387,0.853657
49.135189,52.475994,2.591204
48.989552,52.35968,4.65959
48.807396,52.275826,5.013291
48.500587,52.209713,7.846265
48.390903,52.239574,2.841856
48.193218,52.243137,4.942981
47.997074,52.18956,5.083212
47.787952,52.156307,5.293766
47.497326,52.15749,7.26574
47.002155,52.073723,12.555061
46.574757,52.019226,10.771554
46.285011,51.95121,7.440548
45.953125,51.841766,8.736593
45.60775,51.790596,8.728702
45.282154,51.747852,8.209679
44.970779,51.636871,8.264085
44.662487,51.531174,8.147693
44.298771,51.414463,9.549521
44.036285,51.265472,7.545554
43.732132,51.131027,8.313597
43.476833,51.024979,6.911228
43.257706,50.91671,6.110398
43.040215,50.830807,5.846052
42.796368,50.747581,6.441393
42.664894,50.709049,3.425144
42.471611,50.624752,5.271596
42.246243,50.521179,6.200778
42.083714,50.444904,4.488367
41.900707,50.403446,4.691087
41.677021,50.312702,6.034806
41.494473,50.199768,5.366435
41.2743,50.099815,6.045022
41.115349,50.045006,4.203363
40.90033,49.98912,5.554112
40.749165,49.983921,3.781301
40.631607,50.005741,2.989195
40.508171,50.053005,3.304384
40.456951,50.094643,1.650197
40.408142,50.135258,1.587385
40.346664,50.154892,1.613469
40.315228,50.160679,0.799089
40.275169,50.162903,1.002981
40.219059,50.239674,2.377269
40.296345,50.286179,2.254951
40.318798,50.383698,2.501732
40.30455,50.469021,2.162649
40.301914,50.455692,0.339686
40.275566,50.499023,1.267863
inf,inf,inf
inf,inf,inf
inf,inf,inf
